INFO 2024-09-04 05:44:48,514 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langsmith/evaluation/evaluator.py first seen with mtime 1725306274.0632646
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/prompts/chat.py first seen with mtime 1725391554.3754377
DEBUG 2024-09-04 05:44:50,285 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/message.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/__init__.py first seen with mtime 1725304487.5139482
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/views/static.py first seen with mtime 1725304487.6737745
DEBUG 2024-09-04 05:44:50,285 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/__init__.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/translation/trans_real.py first seen with mtime 1725304487.6626377
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/embeddings/fake.py first seen with mtime 1725391554.350097
DEBUG 2024-09-04 05:44:50,285 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/_bisect.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/_api/path.py first seen with mtime 1725391554.3281305
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/packaging/_structures.py first seen with mtime 1725306254.2884557
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/sites/shortcuts.py first seen with mtime 1725304485.9275146
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/PyPDF2/_protocols.py first seen with mtime 1725390892.981619
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/ma/__init__.py first seen with mtime 1725306255.057569
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/rate_limiters.py first seen with mtime 1725391554.381557
DEBUG 2024-09-04 05:44:50,285 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/asyncio/subprocess.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,285 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/ctypes/_endian.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/requests/certs.py first seen with mtime 1725306268.9383783
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/postgres/lookups.py first seen with mtime 1725304484.086905
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/yaml/resolver.py first seen with mtime 1725306253.919469
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/http/response.py first seen with mtime 1725304487.488009
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/core/arrayprint.py first seen with mtime 1725306254.961675
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/messages/ai.py first seen with mtime 1725391554.3624525
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/core/_methods.py first seen with mtime 1725306254.9098916
DEBUG 2024-09-04 05:44:50,285 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/output_parsers/json.py first seen with mtime 1725391554.3679318
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/anyio/_core/__init__.py first seen with mtime 1725306270.0294104
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpcore/__init__.py first seen with mtime 1725306269.414084
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/output_parsers/enum.py first seen with mtime 1725391558.2686563
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/embeddings/cache.py first seen with mtime 1725391558.1979823
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/tracers/__init__.py first seen with mtime 1725391554.3946803
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/sql/query.py first seen with mtime 1725304487.1666183
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/ctypeslib.py first seen with mtime 1725306254.694183
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/checks/translation.py first seen with mtime 1725304486.720916
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/tracers/langchain.py first seen with mtime 1725391554.3973322
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/sqlparse/tokens.py first seen with mtime 1725304477.0513225
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/staticfiles/management/__init__.py first seen with mtime 1725304486.6598296
DEBUG 2024-09-04 05:44:50,286 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_casefix.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/migrations/utils.py first seen with mtime 1725304487.053909
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/http.py first seen with mtime 1725304487.6255267
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/plugin/_schema_validator.py first seen with mtime 1725306270.9266415
DEBUG 2024-09-04 05:44:50,286 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/asyncio/coroutines.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/_internal/_model_construction.py first seen with mtime 1725306270.8895423
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/auth/__init__.py first seen with mtime 1725304480.6256108
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/random/_sfc64.cpython-311-darwin.so first seen with mtime 1725306255.2965984
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/linalg/__init__.py first seen with mtime 1725306255.0495214
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/servers/__init__.py first seen with mtime 1725304486.8875937
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/postgres/forms/hstore.py first seen with mtime 1725304484.1288714
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/postgres/utils.py first seen with mtime 1725304484.0973432
DEBUG 2024-09-04 05:44:50,286 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/_random.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,286 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/cookiejar.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langsmith/env/_git.py first seen with mtime 1725306274.0529904
DEBUG 2024-09-04 05:44:50,286 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/_scproxy.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/language_models/llms.py first seen with mtime 1725391554.3590033
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/fft/_pocketfft.py first seen with mtime 1725306255.2866468
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpcore/_backends/anyio.py first seen with mtime 1725306269.444349
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/anyio/_core/_fileio.py first seen with mtime 1725306270.0397143
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/forms/__init__.py first seen with mtime 1725304487.1847005
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/_internal/_fields.py first seen with mtime 1725306270.8687053
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/exceptions.py first seen with mtime 1725306254.6970036
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/_pytesttester.py first seen with mtime 1725306254.6980162
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/v1/env_settings.py first seen with mtime 1725306270.9405742
DEBUG 2024-09-04 05:44:50,286 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/server.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,286 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/ipaddress.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/example_selectors/__init__.py first seen with mtime 1725391554.3511257
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/views/generic/__init__.py first seen with mtime 1725304487.6950536
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpcore/_sync/connection.py first seen with mtime 1725306269.458149
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/views/debug.py first seen with mtime 1725304487.6685338
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/load/mapping.py first seen with mtime 1725391554.3606915
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_text_splitters/latex.py first seen with mtime 1725306277.5771523
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/schemas/utils.py first seen with mtime 1725304964.437408
DEBUG 2024-09-04 05:44:50,286 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/cookies.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/PyPDF2/_encryption.py first seen with mtime 1725390892.9780817
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/backends/signals.py first seen with mtime 1725304486.9014144
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/idna/package_data.py first seen with mtime 1725306262.793446
DEBUG 2024-09-04 05:44:50,286 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/html/entities.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/yaml/constructor.py first seen with mtime 1725306253.897533
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/anyio/_core/_subprocesses.py first seen with mtime 1725306270.0530348
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/checks/templates.py first seen with mtime 1725304486.7195876
DEBUG 2024-09-04 05:44:50,286 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/http/request.py first seen with mtime 1725304487.48537
DEBUG 2024-09-04 05:44:50,287 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/_socket.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,287 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/_policybase.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,287 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/conf/global_settings.py first seen with mtime 1725304477.7329805
DEBUG 2024-09-04 05:44:50,287 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpx/_exceptions.py first seen with mtime 1725306272.5297973
DEBUG 2024-09-04 05:44:50,287 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/reprlib.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,287 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/views/csrf.py first seen with mtime 1725304487.667045
DEBUG 2024-09-04 05:44:50,287 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/exceptions.py first seen with mtime 1725304487.5245066
DEBUG 2024-09-04 05:44:50,287 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/vectorstores/__init__.py first seen with mtime 1725391558.4061928
DEBUG 2024-09-04 05:44:50,287 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/_os.py first seen with mtime 1725304487.5893197
DEBUG 2024-09-04 05:44:50,287 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/xml/dom/xmlbuilder.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:44:50,287 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/functional.py first seen with mtime 1725304487.6208951
DEBUG 2024-09-04 05:44:50,287 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/lib/arraypad.py first seen with mtime 1725306255.2703445
DEBUG 2024-09-04 05:44:50,287 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/qna/views.py first seen with mtime 1725428686.5029953
DEBUG 2024-09-04 05:44:50,287 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/v1/parse.py first seen with mtime 1725306270.9528048
